id,artist,title,album,release_date,label,timecode,song_link,apple_music.isrc,spotify.id
6797296414176103174,aarxn,Cancun (Live),Square One,2019-07-26,pee pee poo poo,00:15,https://lis.tn/CancunLive,,
6890293958346279686,Aeileon,No Rock n Roll,The Re-Aligner (Before Christ),2021-03-02,"Free Age Music, llc",03:38,https://lis.tn/NoRockNRoll,,2qAqMQ3KLWYUgCzLplyVIr
6900183924484426498,Fousheé,Deep End,Deep End,2020-07-31,SME - Not specified,00:59,https://lis.tn/FjWigu,USRC12002568,6HlE9t71z9DjGi7KqSyEpA
6873200915009096454,Ricky Desktop,"The Banjo Beat, Pt. 1","The Banjo Beat, Pt. 1",2020-08-21,Affiliate Records,00:14,https://lis.tn/TheBanjoBeat%2CPt1,QZK6L2004258,5O0JIw4YvvTdKlN9l69JFQ
6809559762707942149,DJ Ertz;Halseyy,Balenciaga,Balenciaga,2020-05-07,DJ Ertz,00:11,https://lis.tn/ogtwwz,,
6832618984580335617,Tai Verdes,Stuck In The Middle,Stuck In The Middle,2020-05-29,SME - Arista Records,00:14,https://lis.tn/StuckInTheMiddle,QZHN52001856,4y3BUo2hp0MxylfbUaqRyJ
6878770544225929990,Miley Cyrus,Heart Of Glass (Live from the iHeart Music Festival),Heart Of Glass (Live from the iHeart Music Festival),2020-10-01,SME - RCA Records Label,01:03,https://lis.tn/RhXGs,USRC12003345,5i7ThJfYLAzp2DyZuFpF6j
6889856262515772162,Labrinth,Still Don't Know My Name,Euphoria: Season 1 (Music from the Original Series),2019-10-04,Milan,00:48,https://lis.tn/StillDontKnowMyName,USQX91902507,6N22FZs2ZhPBYi3b9XPajV
6878254513116039938,Henry Lai,Mission Impossible,New Excited Music,2019-07-01,SM 003325 Releases,00:19,https://lis.tn/MissionImpossible,,
6878685996003773190,NF,The Search,The Search,2019-05-30,NF Real Music,01:45,https://lis.tn/TheSearch,USUM71907048,2OKo7g3KfmCt3kyLvUAL0g
6874908968721173250,SVDDEN DEATH,Behemoth,VOYD Vol. I,2018-07-30,Svdden Death,00:34,https://lis.tn/Behemoth,QM24S1824634,4o7Rszx7VVCzrCr1RPlPot
6802865079642490881,La Nevula23 Productor,Ay Mi Pendejo (feat. La Niña23),Ay Mi Pendejo (feat. La Niña23),2020-03-08,La Nevula23 Music,00:44,https://lis.tn/Hibfb,QZFZ62016784,70Ng4dN1FGxrSB6EFNbD0F
6833677044157664005,Konfuz,Кайф ты поймала (Alexei Shkurko Remix),Кайф ты поймала (Alexei Shkurko Remix),2020-05-25,Legacy Music,01:16,https://lis.tn/rprOc,QM6N22017383,5pdSkDomrlRACYeRfCGb4s
6809253705544632321,Stellar,Ashes,Ashes,2020-05-03,Greater Boston Records,00:17,https://lis.tn/bBUtSH,QZDA52012875,3Pj6u2KTgepyyidp5xfbHp
6791523590471682049,Perry Como,It's Beginning to Look a Lot Like Christmas,"The Christmas Collection, Vol. 2",2011-09-22,MERLIN - Pacific Records,00:24,https://lis.tn/RbhNN,,
6905620159784831750,Justin Timberlake,Mirrors,Mirrors,2013-03-13,RCA Records Label,03:38,https://lis.tn/NuTlqf,USRC11300246,6ToFxXRBtl5TJFEyIoYK3f
6835837996332222466,Claire Rosinkranz,Backyard Boy,BeVerly Hills BoYfRiEnd,2020-06-08,2118550 Records DK2,00:14,https://lis.tn/BackyardBoy,QZHN62022495,04F42oEuKrRComYJfJuyVR
6880196625273342722,Serhat Durmus,Hislerim,Hislerim,2018-08-10,Serhat Durmus,01:20,https://lis.tn/Hislerim,TCADT1883474,32Mh7kOCWmNTZgre0cGvCV
6834363320393271298,Elvis Presley,Jailhouse Rock (Spankox Re:Version - Highpass Radio Edit),Re:Version,2013-01-02,Supreme Media,00:14,https://lis.tn/PTAuh,,
6896285439846910721,Pháo,2 Phút Hơn (KAIZ Extended Remix),2 Phút Hơn (KAIZ Extended Remix),2020-12-17,WMG - Spinnin' Records (Distribution),01:21,https://lis.tn/cUKGZ,,
6895731569110158081,Billie Eilish,Therefore I Am,Therefore I Am,2020-11-12,UMG - Darkroom/Interscope Records,00:31,https://lis.tn/ThereforeIAm,USUM72021500,54bFM56PmE4YLRnqpW6Tha
6847294007953869574,Lady GaGa,Applause,Applause,2013-08-12,Streamline/Interscope,00:49,https://lis.tn/Applause,USUM71310271,4YQwNVu6YO9QUzkbwJCSYI
6321531490098219778,Lady GaGa,Just Dance,Just Dance,2008-06-13,Polydor Associated Labels,03:46,https://lis.tn/NydRjT,USUM70807646,2x7MyWybabEz6Y6wvHuwGE
6783518343648348933,Desiigner,Panda (Luca Lush Remix),Baywatch (Music From The Motion Picture),2017-05-05,Universal Music,02:14,https://lis.tn/PandaLucaLushRemix,USUM71700977,6wjoTHhIoHMkzYQR5EkV3T
6841387176773602053,JIDDY,PINK SWEAT$ CLUB,PINK SWEAT$ CLUB,2020-07-13,bbsrecords,00:22,https://lis.tn/PINKSWEAT%24CLUB,,
6852168132677683974,Jason Derulo,Take You Dancing,Take You Dancing,2020-07-22,WMG - Atlantic Records,02:25,https://lis.tn/TakeYouDancing,USAT22004479,59qrUpoplZxbIZxk6X0Bm3
6904262542487538434,The Kid LAROI,WITHOUT YOU,F*CK LOVE (SAVAGE),2020-11-06,SME - Columbia,00:56,https://lis.tn/saUIYf,USSM12006586,27OeeYzk6klgBh83TSvGMA
261493794020196352,OMC,How Bizarre,True Party,2006-01-01,Spectrum,00:59,https://lis.tn/HowBizarre,NZPY09500002,0wJyFu6JHwUoKQN5X3uzVe
6823159626767305477,Savage,Swing,Evolution: Past - Present - Future,2008-12-31,Frequency,00:14,https://lis.tn/Swing,NZDR00400002,31hGVTn7MpHC9vovXIVWfm
6895741981490809602,Zions View,Reason,Since We're Being Honest,2020-09-12,Zions View,00:07,https://lis.tn/AUELQy,QZK6L2029304,3OuYoNzEUoyRaaqRvGTyCi
6860336690548983809,Internet Money,Lemonade,B4 The Storm (Complete Edition),2020-07-31,Internet Money Records/ TenThousand Projects,00:27,https://lis.tn/hzqVpl,QZJ842000368,02kDW379Yfd5PzW5A6vuGt
6717704554927901445,Dbett,Tick Tock,Worlds,2021-02-10,RAGE RECORDINGS,00:43,https://lis.tn/TickTock,QZFZ52109265,67Nl8f9PEvl8EjLitgtbPL
6893427124737280769,MC Mirella,Te amo piranha,Te amo piranha,2017-08-08,WMG - WM Brazil,00:29,https://lis.tn/TeAmoPiranha,BXTV31700300,6YlhauA7Y5oqznubij0iGU
6746993352891189249,Kevin MacLeod,Monkeys Spinning Monkeys,Music to Delight,2014-12-30,Incompetech,01:17,https://lis.tn/PhCwZ,USUAN1400011,02ZiP1bdAONIP5WTI2rxga
6902969733398678274,Mojisola,Pray,Pray,2020-02-07,MojisolaMusiQ,01:46,https://lis.tn/EGtiBy,TCAEP2044938,19Wwfam6qQEdGd2oc2zQ1H
6848387203412805633,Tech N9ne,Red Kingdom,Red Kingdom,2019-09-11,"Strange Music, Inc",00:24,https://lis.tn/RedKingdom,USZHR1800401,5buj0D6E7rCRFi3xV9STYo
6831905658002999298,Synk,XGamesMode,3:20am,2020-05-28,Synk,00:14,https://lis.tn/XGamesMode,QZL382066574,3D1yxdQbwHrNMdFvFsV2Qt
6892406271707089666,Dj Lucas Beat,ALÔ AMBEV - funk remix,ALÔ AMBEV - funk remix,2020-12-01,iMusics,00:33,https://lis.tn/AL%C3%94AMBEVFunkRemix,,
6844610572080794373,Fleetwood Mac,Dreams,Greatest Hits,1988-11-21,Warner Bros.,00:31,https://lis.tn/yoWEUu,USWB19900178,1lbXEepatjRVjoG8pZMtdp
6838581014718122757,"Nega,Dj Juninho 22",Deixa Eu Te Chamar de Mozão,Deixa Eu Te Chamar de Mozão,2020-04-03,Waves Sound,01:03,https://lis.tn/VJklI,BXWVW2000014,2YNG9JeshL9zj6WzcFn63T
6878032658203413254,Olivia Newton-John,Hopelessly Devoted To You,Grease,1998-01-01,Universal Music,02:31,https://lis.tn/uNRds,NLF057890003,5BUq9bdtsm3LWw5laJeJ4R
6885993174821505026,"Mc Jacare, Xand Avião",Comprei um Lança (Brega Funk),Comprei um Lança (Brega Funk),2020-10-30,Som Livre,00:14,https://lis.tn/KnTMy,BXLWP2000101,5w4bWcVBP3cppZToFE8Qtw
6873833392480275201,Various Artists,my life be like,最新热歌慢摇106,2007-08-28,Gotee Records,00:14,https://lis.tn/MyLifeBeLike,,2cGJxXXIBrxMhk2fWUJTLs
6851608429664929794,24kGoldn,Mood,Mood,2020-07-24,SME - Records/Columbia,00:23,https://lis.tn/UorxrL,USQX92003025,3tjFYV6RSFtuktYl3ZtYcq
222549135667752960,Wham!,Wake Me up Before You Go-Go,The Definitive 80's (eighties),2007-12-10,Sony BMG Music Entertainment,01:02,https://lis.tn/UsXLQ,GBBBM8400002,6lXjIRVsn4anV7sBhLBoiX
6878165800604191490,The Funny,Risa contagiosa (comedia),Risa Contagiosa (COMEDY),2020-08-07,Trevol Music,00:10,https://lis.tn/gZMzL,,
6724958012198439686,To Dance and Have Fun,Dumb Dumb Challenge Dance,Dumb Dumb Challenge Dance,2021-03-17,BELIEVE - Millennials UK Music Group,00:20,https://lis.tn/aBWEf,,
6819354979292186625,Diplo,On My Mind,On My Mind,2020-03-05,WMG - Parlophone UK,01:39,https://lis.tn/frOUfA,USZ4V1900134,5lXY6PTuWXOludKy4zDQwM
6456673064683113229,Nero,Promises (Skrillex & Nero Remix),Ultra Dubstep,2013-07-23,"SME - Ultra Records, LLC",03:32,https://lis.tn/AbiBJ,USUS11200874,5TZ1veom6plSGSEeP35sSW
6894066988063131649,Billie Eilish,Therefore I Am,Therefore I Am,2020-11-12,UMG - Darkroom/Interscope Records,00:39,https://lis.tn/ThereforeIAm,USUM72021500,54bFM56PmE4YLRnqpW6Tha
6863575934839031810,Dua Lipa,Levitating,Levitating,2020-03-27,WMG - Warner Music UK,00:51,https://lis.tn/Levitating,GBAHT1901299,39LLxExYz6ewLAcYrzQQyP
6892161420423596034,The Kid LAROI,WITHOUT YOU,F*CK LOVE (SAVAGE),2020-11-06,SME - Columbia,01:00,https://lis.tn/saUIYf,USSM12006586,27OeeYzk6klgBh83TSvGMA
6542954554013518593,DJ FABIAN PALACIOS,Se Prendio la Party,Se Prendio la Party,2018-08-18,DJ FABIAN PALACIOS,01:04,https://lis.tn/SePrendioLaParty,,
6811607649860225798,Adele,Set Fire to the Rain,21,2011-01-19,XL Recordings/Columbia,00:44,https://lis.tn/hLxve,GBBKS1000348,73CMRj62VK8nUS4ezD2wvi
6854006530832943878,Tik Tok,Saitama,Saitama,2020-10-03,Tik Tok,00:09,https://lis.tn/Saitama,,
6896885069655345921,To Ambient,Top Best Cover Of 2021,Top Best Cover Of 2021,2021-02-26,BELIEVE - Millennials UK Music Group,08:37,https://lis.tn/TopBestCoverOf2021,,
6903854187734452993,Rolf Sanchez,Más Más Más,Más Más Más,2020-07-17,8ball Music,00:55,https://lis.tn/M%C3%A1sM%C3%A1sM%C3%A1s,NLZ292000124,28hEtjNvlDhtb38fgXsLRa
6695044619001923585,Mega Tracks Karaoke Band,Stolen Dance (Originally Performed by Milky Chance) [Vocal Version],Stolen Dance (Originally Performed by Milky Chance) [Karaoke Version],2015-02-17,TnT Bass,00:14,https://lis.tn/JSRQG,,
6757198470060214274,Adrian Jonathan,Worship Instrumental (feat. Cody Martinez) (Instrumental),Worship Instrumental (feat. Cody Martinez),2019-08-09,AJM Productions,03:44,https://lis.tn/yYtPL,QZFZ61950642,1ZEwJQbxy02d2P51YuwjEi
6900492823154821890,Jeckyll And Hyde,Freefall,Top 100 Greatest Dance Hits,2011-01-14,Cloud 9 Music,01:23,https://lis.tn/ZPkbtF,NLB860700024,17Ph3lPJTrq5t7esgouyFv
6834817771763796742,Ilan Eshkeri,First Kill,First Kill,2009-11-27,WMG - WaterTower Music,00:25,https://lis.tn/FirstKill,USNLR0900256,0719WVVjAHyB51xofnizll
6784350412385306626,Billy Marchiafava,Ball So Hard,Mainstream Meme,2020-02-28,Billy Marchiafava,00:14,https://lis.tn/BallSoHard,QM4TW2007827,39OrV8RgqQZ5O7LuvewGID
6874228157457746693,Kendrick Lamar,HUMBLE.,HUMBLE.,2017-06-09,Universal Music,02:45,https://lis.tn/phxThy,USUM71703085,7KXjTSCq5nL1LoYtL7XAwS
6795584962016839681,J. Cole,Work Out,2012 Grammy Nominees,2011-07-15,Roc Nation/Columbia,00:16,https://lis.tn/WorkOut,USQX91100802,08AJrzWJWILgewSASbc5xQ
6624471649424575238,Dj Mali,Dale Don Dale,Dance Mix 2005,2005-05-06,,00:13,https://youtu.be/jhr0UEx4rB0,,
6855038614426880002,CJ,Whoopty,Whoopty,2020-07-28,823487 Records DK2,00:14,https://lis.tn/Whoopty,,
6894007490392901633,Lil Nas X,HOLIDAY,HOLIDAY,2020-11-13,SME - Columbia,02:06,https://lis.tn/HhtBfW,USSM12006375,6zFMeegAMYQo0mt8rXtrli
6902540583441550081,Ludmilla,Cobra Venenosa (feat. DJ Will),Cobra Venenosa (feat. DJ Will),2020-07-03,WMG - WM Brazil,00:15,https://lis.tn/RYYFj,BRWMB2000642,15kdyHRNcHSCTRjvHvmqrs
6872860430381877249,Tiësto,The Business,The Business,2020-09-16,WMG - Atlantic Records,00:50,https://lis.tn/TheBusiness,CYA112000624,6f3Slt0GbA2bPZlz0aIFXN
6600596694767766273,Abdul D One,DR BAHIJJA,DR BAHIJJA,2020-11-08,2439720 Records DK,01:16,https://lis.tn/DRBAHIJJA,QZNWR2076719,11X8HBAfqdpbh2u7FhW0Jd
6439562511493630721,Fort Minor,Remember the Name,The Rising Tied,2005-10-04,Machine Shop/WBR,00:20,https://lis.tn/RememberTheName,USWB10502457,6ndmKwWqMozN2tcZqzCX4K
6830698446031162113,Tik Toker Viral,poi poi poi poi,poi poi poi poi,2020-09-07,Fama Style Inc.,00:14,https://lis.tn/PoiPoiPoiPoi,,
6872101055790843906,Iamjuampi,Among Us,Among Us,2020-09-09,iamjuampi,00:54,https://lis.tn/AmongUs,QZK6J2095138,6AfopDriwpgSKhJ32h9pwh
6650702085941627654,Pascal Letoublon,Friendships,Friendships,2017-09-05,Suprafive Records,00:46,https://lis.tn/Friendships,GBKQU1777771,3S2XkZJH5P3AqYk8ChYsWB
6869805336430201601,Michael Jackson,Smooth Criminal (Radio Edit),Michael Jackson: The Ultimate Collection,2004-11-22,Epic/Legacy,01:07,https://lis.tn/lqCRz,USSM19909073,2GVYPY8Sv7U7cJkDFu3Ft1
6816732094497098501,Cooper Beaton,Play Date (Slowed and Pitched) (Slowed),Play Date (Slowed and Pitched),2020-05-01,1712855 Records DK,00:10,https://lis.tn/jrXLp,,
6883802744193387265,NP HEAVEN,The Style Weekend (Remix),The Style Weekend (Remix),2020-11-28,NP HEAVEN,00:57,https://lis.tn/TheStyleWeekendRemix,,
6859790371610691585,Sada Baby,Whole Lotta Choppas,Whole Lotta Choppas,2020-08-14,"WMG - Asylum Worldwide, LLC",00:59,https://lis.tn/WholeLottaChoppas,US39N2000446,6hLZzCS4E7AWo3PRBWy6az
6868391694706952966,Soulja Boy,Pretty Boy Swag,The DeAndre Way (Deluxe),2010-11-30,Mr. Collipark,00:31,https://lis.tn/dUkQCc,USUM71015226,3iEdX4MmQJmhMrm4NxCwsO
6880208924423817990,The Living Tombstone,No Mercy (feat. BlackGryph0n & LittleJayneyCakes),No Mercy (feat. BlackGryph0n & LittleJayneyCakes),2017-01-12,WMG - Ghost Pixel Records,02:04,https://lis.tn/xAShy,QZ4JJ1733855,3tbwKbrgDNjT4JvM4SVAtz
6900478500310960897,Lhurgoyf,Faith Is the Mind Killer,Raw Matters,2020-03-29,1881774 Records DK,03:46,https://lis.tn/FaithIsTheMindKiller,QZDA52058583,3LNjJ22BlPCzvM29eYoIgP
6887182232759388930,Post Malone,Feeling Whitney,Stoney (Deluxe),2016-12-09,Universal Records,02:11,https://lis.tn/FeelingWhitney,USUM71614505,35r28RDot7nPE7y9K9H7l0
6898642849793919746,LPTHERAPPER,Lmss,Lmss,2018-10-15,AK Noise,00:16,https://lis.tn/Lmss,,
6892440979802966790,DeKobe,More Jazz,Left Behind,2017-06-30,DeKobe,00:26,https://lis.tn/MoreJazz,QZ8LD1700350,77m2tidu8xd6KxBjZGc0Md
6586947002464996102,LPTHERAPPER,Lmss,Lmss,2018-10-15,AK Noise,00:14,https://lis.tn/Lmss,,
6865471868833745670,Julia Michaels,Issues,Issues,2017-01-13,Universal Music,00:09,https://lis.tn/Issues,USUM71615691,7vu0JkJh0ldukEYbTVcqd0
6904037223096699650,Ariana Grande,positions,positions,2020-10-23,UMG - Republic Records,00:42,https://lis.tn/Positions,USUM72019412,35mvY5S1H3J2QZyna3TFe0
6876997302431615749,Royal & the Serpent,Overwhelmed,Overwhelmed,2020-05-05,WMG - Atlantic Records,00:53,https://lis.tn/Overwhelmed,USAT22002973,5jjZikDrEd0by1o7V3fO4y
6894007490392901633,Lil Nas X,HOLIDAY,HOLIDAY,2020-11-13,SME - Columbia,02:06,https://lis.tn/HhtBfW,USSM12006375,6zFMeegAMYQo0mt8rXtrli
6811475276887771909,Wintertime,All The Time 2,All The Time 2,2016-10-21,All The Time Records,00:18,https://lis.tn/AllTheTime2,QM8DG1615080,70nCo80jsbSeGtQWiUGajl
6586947002464996102,LPTHERAPPER,Lmss,Lmss,2018-10-15,AK Noise,00:14,https://lis.tn/Lmss,,
6879051993269177090,"Calagad 13, Tewalpitaco, Aÿthør",Agneethpath Battle Break,Bharat Breakz,2018-09-15,Cosmic Tribe,00:16,https://lis.tn/BwXtC,,
6773561662852040706,"Sarah, the Illstrumentalist",Nocturnal Jam,The Next Ten Vol. 1,2019-08-02,Epidemic Sound,00:43,https://lis.tn/NocturnalJam,SE5Q51900547,004OSCpetjM9yvyptALSea
6732309265052125185,John Wolf,Anymore,Anymore,2018-11-29,John Wolf,01:11,https://lis.tn/FjOFfw,QZES81809298,2PL1IYGU0LUlTE7afYXGF4
57419989,Aly & AJ,Potential Breakup Song,Insomniatic,2007-10-22,Charisma,00:26,https://lis.tn/PotentialBreakupSong,USHR10723111,11dxtPJKR4E0wlSr0A0t47
6881287666340481026,Sigurd Barrett,Pilfingerdansen,Børnesange Fra Sigurds Bjørnetime – Børnemusik Med Sigurd Barrett,2020-07-03,UMG - a MusiCat Kids Release / DR,00:33,https://lis.tn/Pilfingerdansen,DKBKA0201518,1nM60x7ZOBAVVe3ipKxD8b
6875952005035100930,SOD,Sealed,Cold Ones,2017-06-27,SOD79,00:45,https://lis.tn/Sealed,,
6586947002464996102,LPTHERAPPER,Lmss,Lmss,2018-10-15,AK Noise,00:14,https://lis.tn/Lmss,,
6897857954524023553,Aslı Demirer,Korkak (feat. Gökhan Türkmen),Korkak (feat. Gökhan Türkmen),2015-11-20,GTR Müzik,02:59,https://lis.tn/fyOPo,TRASC1500007,6CCL22qA0ZfnesFbMLL6rR
6891590512147925762,Lange Frans,Allen voor 1,Allen voor 1,2020-10-14,Lange Frans BV,01:12,https://lis.tn/AllenVoor1,NLN8H2000018,4FYIaYn3dhhfUAHOFQ1hiN
6600546691055618818,Lana Del Rey,Mariners Apartment Complex,Mariners Apartment Complex,2018-09-12,Lana Del Rey / Interscope PS,01:03,https://lis.tn/JqyPr,USUG11801801,74lb6W4xZZvVvhh9fP1lI3
6860578006663318277,Billie Eilish,bad guy (with Justin Bieber),bad guy (with Justin Bieber),2019-03-29,Darkroom/Interscope Records,02:00,https://lis.tn/OzASI,,2Fxmhks0bxGSBdJ92vM42m
6723290326728968194,F.R. David,Words,Words,2010-02-07,Moonlight-mainlight,00:19,https://lis.tn/wkFbcp,FR6V81029402,1HPJOoIVdUPuaebxzMrVaD
250835551346647040,Run - D.M.C.,It's Tricky,Can't Hardly Wait,1998-05-26,Elektra Records,00:14,https://lis.tn/ItsTricky,USEE10900657,5X0VAhIXRbcnKnZi1k9orw
6890631102550002434,LPTHERAPPER,Lmss,Lmss,2018-10-15,AK Noise,00:20,https://lis.tn/Lmss,,
6871801728564595458,Maroon 5,Animals,Singles,2014-08-24,222 Records/Interscope Records,01:05,https://lis.tn/ZjqvMz,USUM71409576,2bL2gyO6kBdLkNSkxXNh6x
6854963753759279105,Morgenshtern,ICE (feat. MORGENSHTERN),ICE (feat. MORGENSHTERN),2020-07-31,Zhara Distribution,00:44,https://lis.tn/ICEFeatMORGENSHTERN,FRX282026285,2E5NGLtMqDmeijWcntP8Ca
6586947002464996102,LPTHERAPPER,Lmss,Lmss,2018-10-15,AK Noise,00:14,https://lis.tn/Lmss,,
6624587684906011397,Ocho Drippin,Fuck It Up,Ocho Season,2018-11-30,MERLIN - Grind Kings Music LLC / EMPIRE,01:27,https://lis.tn/qNzZxn,USUYG1229054,77yKHvTFNzqvX8gXa7uYeQ
6879039798900837122,MC Rick,Me Jogou no Lixo,Me Jogou no Lixo,2020-07-30,BELIEVE - I. S.,01:03,https://lis.tn/MeJogouNoLixo,,
6888102584641456897,Clean Bandit,Solo (feat. Demi Lovato),Solo (feat. Demi Lovato),2018-05-18,Atlantic Records UK,00:50,https://lis.tn/SoloFeatDemiLovato,GBAHS1800328,6kPJZM97LwdG9QIsT7khp6
6880718857137294082,BigDoggy,Muthu Muthu (feat. Master D),Sthuthi,2020-09-16,Death Crow Records,00:23,https://lis.tn/IrWTl,QZK6H2083069,3kMxJ2rfj8i5Y4BRCbl60K
6718973664315869954,Dj Flexx,Down in the DM (feat. Kyle Edwards),Down in the DM (feat. Kyle Edwards),2018-01-15,Scruff & Slim Records,01:01,https://lis.tn/TGGrW,QZARB1818108,2bRs25TmImvXkYlR3mQhkT
6743592439358949378,Sickddellz,Away From You,Away From You,2017-02-27,Lose Control Music,00:44,https://lis.tn/AwayFromYou,NLE801700083,2qaFY0yjgjdYLXcTe7SdWl
6898057025893206785,Вероника Савельева,Богемская рапсодия,Карамболь. Наше все 4. Альбом ресторанной музыки №22,2019-08-30,Русская Изба,01:00,https://lis.tn/dIpSY,GBLPF0238908,5cwIbgbLCnuBe37cGIfkft
6846949173590297350,SAINt JHN,Roses,Roses (Imanbek Remix),2019-09-13,Godd Complexx / HITCO,00:17,https://lis.tn/Roses,RUB421901499,0zLCBJZSiELJf02ucPP9wb
6804890223881816837,Various Artists ,Danza Maozinha,100% Brasil,2009-11-17,,00:59,https://lis.tn/DanzaMaozinha,,
5000000000287592533,Gala,Freed From Desire,DIY Loves 90's Vol. 1,2010-05-05,Do It Yourself,02:14,https://lis.tn/AqojcQ,ITA179700143,3u5N55tHf7hXATSQrjBh2q
201668134401957888,Backstreet Boys,Larger Than Life,Smash! Vol. 8,2000-03-13,Ariola,00:59,https://lis.tn/JZFCkp,,
6722628124875426566,E-40,Choices (Yup),Choices (Yup),2014-10-31,HEAVY ON THE GRIND ENTERTAINME (HT2),00:15,https://lis.tn/ChoicesYup,US4KV1400050,5vIu19A3EEdHgFM4Cba6F4
6786202441231764230,To Dance and Have Fun,Follow Me Dance,Follow Me Dance,2021-03-17,BELIEVE - Millennials UK Music Group,00:18,https://lis.tn/FollowMeDance,,
6650702085941627654,Pascal Letoublon,Friendships,Friendships,2017-09-05,Suprafive Records,00:46,https://lis.tn/Friendships,GBKQU1777771,3S2XkZJH5P3AqYk8ChYsWB
6903879939498478337,Kevin Alisson,Me Vuelves Loco,Me Vuelves Loco,2018-07-23,NG Like Production,01:10,https://lis.tn/MeVuelvesLoco,,
6809427500742101765,Josef Lupo,Slaughterhouse (Original Mix),Sound's of Trakside Audio Vol 2,2013-09-27,trakside audio,00:21,https://lis.tn/nszOh,,0Rq7VpaRXuoqLlDpNQR2rf
6877671671927425798,Xirali-3,Hometown,Morsmordre,2021-01-30,"BELIEVE - Dance House（KH Co., Ltd.）",00:14,https://lis.tn/tQCwVV,,
6851917845979203585,HVME,Goosebumps,Goosebumps,2020-06-12,Lithuania HQ,00:52,https://lis.tn/LRFTYY,TCAEW2040509,20McUFi8KCIVdNDLrkTDuZ
6848462047387060225,Mark Dohner,3 Sum,3 Sum,2020-07-31,Mark Dohner,00:39,https://lis.tn/3Sum,TCAEZ2061358,0QWe786CWm4PVKRdaehQoB
6709407496101955586,Super Sonic Temple,"Theme from ""Vikings"" (If I Had a Heart)",The Ultimate TV Theme Playlist,2020-11-07,BELIEVE - Life Lesson Records,02:14,https://lis.tn/quxnK,,5rU1NmYwt9xjvBsKuwVp0o
6735757810719541250,Groove Delight,San Andreas,San Andreas,2016-10-28,Ent Our House,00:44,https://lis.tn/SanAndreas,ES71G1633735,0SXi5QPtq0xW9UK0TpHdbh
6884400536490199814,Deorro,Five More Hours (Deorro x Chris Brown),Men's Health UK: Ultimate Workout,2015-03-03,"Ultra Records, LLC",00:16,https://lis.tn/tZTqT,USUS11203275,3MOECVkNshqHYTPt5DZcdN
6887996300655069185,CHASE B,For Me,For Me,2020-10-23,SME - Columbia,00:41,https://lis.tn/ForMe,USSM12005332,5XMhppJhtgjkd2SYDklhR9
6836160032401394434,Jason Derulo,Love Not War (The Tampa Beat),Love Not War (The Tampa Beat),2020-11-20,SME - Robots & Humans,00:15,https://lis.tn/CKsuV,GBARL2001440,4Lt6GXGzYsa1tgkv3nGSTm
6732331056294266882,Razvan Mitroi,Summer Vibes,Summer Vibes,2019-02-11,1102447 Records DK,01:23,https://lis.tn/SummerVibes,QZDA61924582,2Zno2LEV84WARqT50KIQ3h
6809253705544632321,Stellar,Ashes,Ashes,2020-05-03,Greater Boston Records,00:17,https://lis.tn/bBUtSH,QZDA52012875,3Pj6u2KTgepyyidp5xfbHp
6763772951264233473,Pharmacist,North Memphis,North Memphis,2019-08-07,1586150 Records DK,00:14,https://lis.tn/NorthMemphis,QZHNC1902102,3UoRLUFPhTSYqhbqSdlf1U
6863594409619999494,Juan,Bright Low,Music Hot,2018-05-16,Juan,02:44,https://lis.tn/BrightLow,USDY41892663,5ZbmD0Bo2Tyj14sAAmEgbd
6856658916722346758,Volac,In A Club,In A Club,2019-08-16,Epic Germany,00:20,https://lis.tn/InAClub,DEE861903105,3LUSxUzJ7wD8N0SeVRLkcR
6872349245601860354,Evill D Zayge,Oya Langin (feat. Aki Vish Hegoda),Oya Langin (feat. Aki Vish Hegoda),2020-10-10,2358796 Records DK,01:16,https://lis.tn/rkwmd,,
6808946944816187394,Brennan Heart,Lose My Mind,SLAM! Dance 1000 - deel 1,2017-09-01,SME - Sony Music Entertainment,00:41,https://lis.tn/CdBKRZ,NLE801200157,4ccJ7dBau4y4sLwiJuFdtg
6889106539748051717,LPTHERAPPER,Lmss,Lmss,2018-10-15,AK Noise,00:21,https://lis.tn/Lmss,,
6888259689558149889,Shammi Fernando,Kalabala Wenna Epa,Kalabala Wenna Epa,2020-10-26,eVi Studios,02:23,https://lis.tn/KalabalaWennaEpa,AEA0D2035403,0pNdzpw9Sa9VBA0ezBXdzA
6885441872689433346,DJ Ertz;Halseyy,Balenciaga,Balenciaga,2020-05-07,DJ Ertz,00:18,https://lis.tn/ogtwwz,,
6850937527428336389,Lil Baby;DaBaby;Pop Smoke,For The Night,Shoot For The Stars Aim For The Moon,2020-07-03,Victor Victor Worldwide,02:16,https://lis.tn/ForTheNight,,3FvHoTnf3WWKLm3lHVNaOI
6890336479709530881,LiSA,Crossing Field,LiSA Best (Day),2018-05-09,Sony Music Labels Inc.,00:45,https://lis.tn/CrossingField,JPE301201741,3mScGCzxiXA9OaHdBeuk7O
6561800027826557967,Eduardo Luzqui単os,I Like It Slowed (Remix),I Like It Slowed (Remix),2020-12-18,Eduardo Luzqui単os,00:13,https://lis.tn/ILikeItSlowedRemix,,7N3AWpme64LhM1P8I6yIZx
